file,emotion,valence,activation,dominance
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M016.wav,sad,2.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M017.wav,sad,2.5,2.0,1.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M018.wav,sad,2.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M019.wav,sad,2.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M020.wav,sad,2.0,2.5,1.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F000.wav,exc,4.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F001.wav,exc,4.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F002.wav,exc,4.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F003.wav,exc,5.0,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F004.wav,exc,4.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F005.wav,exc,4.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F006.wav,exc,4.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F007.wav,exc,4.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F008.wav,exc,4.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F009.wav,exc,4.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F010.wav,exc,3.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F011.wav,exc,4.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F012.wav,exc,4.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F013.wav,exc,3.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F014.wav,exc,4.0,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F015.wav,exc,4.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F016.wav,exc,4.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F017.wav,exc,3.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F018.wav,exc,4.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F019.wav,xxx,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F020.wav,xxx,4.0,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F021.wav,exc,4.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F022.wav,exc,4.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F023.wav,xxx,4.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F024.wav,exc,3.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F025.wav,xxx,3.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F026.wav,xxx,4.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F027.wav,exc,4.0,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F028.wav,exc,4.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F029.wav,exc,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F030.wav,exc,4.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F031.wav,exc,3.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F032.wav,exc,3.5,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F033.wav,exc,4.5,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F034.wav,xxx,4.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F035.wav,exc,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F036.wav,exc,4.5,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F037.wav,xxx,5.0,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F038.wav,exc,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F039.wav,exc,4.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F040.wav,exc,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F041.wav,exc,3.5,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F042.wav,exc,4.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F043.wav,xxx,4.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F044.wav,exc,4.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F045.wav,xxx,4.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F046.wav,xxx,4.5,4.0,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F047.wav,exc,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F048.wav,exc,4.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F049.wav,exc,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F050.wav,exc,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F051.wav,exc,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F052.wav,exc,4.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F053.wav,xxx,3.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F054.wav,xxx,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F055.wav,xxx,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F056.wav,xxx,3.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F057.wav,xxx,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F058.wav,exc,4.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F059.wav,exc,3.5,2.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F060.wav,exc,4.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F061.wav,exc,4.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F062.wav,exc,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F063.wav,exc,4.0,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F064.wav,exc,4.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F065.wav,exc,4.5,4.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F066.wav,exc,3.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F067.wav,xxx,3.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F068.wav,xxx,2.5,2.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F069.wav,xxx,2.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F070.wav,exc,4.5,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F071.wav,xxx,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F072.wav,xxx,3.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F073.wav,xxx,3.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F074.wav,exc,4.5,4.0,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F075.wav,xxx,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F076.wav,xxx,3.5,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F077.wav,xxx,4.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F078.wav,exc,4.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_F079.wav,exc,4.0,4.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M000.wav,neu,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M001.wav,exc,3.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M002.wav,sur,4.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M003.wav,sur,5.0,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M004.wav,xxx,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M005.wav,exc,4.5,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M006.wav,exc,4.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M007.wav,xxx,4.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M008.wav,xxx,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M009.wav,neu,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M010.wav,xxx,4.5,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M011.wav,xxx,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M012.wav,xxx,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M013.wav,neu,4.0,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M014.wav,xxx,4.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M015.wav,xxx,4.0,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M016.wav,neu,4.0,2.5,2.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M017.wav,neu,4.0,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M018.wav,neu,3.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M019.wav,neu,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M020.wav,neu,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M021.wav,neu,3.5,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M022.wav,neu,3.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M023.wav,neu,3.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M024.wav,xxx,4.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M025.wav,xxx,4.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M026.wav,neu,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M027.wav,xxx,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M028.wav,exc,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M029.wav,xxx,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M030.wav,xxx,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M031.wav,neu,4.0,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M032.wav,neu,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M033.wav,neu,3.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M034.wav,exc,3.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M035.wav,neu,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M036.wav,exc,4.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M037.wav,exc,3.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M038.wav,exc,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M039.wav,exc,4.0,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M040.wav,exc,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M041.wav,exc,3.5,3.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M042.wav,exc,3.5,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M043.wav,exc,3.5,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M044.wav,neu,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M045.wav,exc,4.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M046.wav,exc,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M047.wav,xxx,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M048.wav,xxx,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M049.wav,exc,4.0,4.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M050.wav,exc,3.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M051.wav,neu,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M052.wav,xxx,3.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M053.wav,xxx,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M054.wav,xxx,3.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M055.wav,xxx,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M056.wav,xxx,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M057.wav,neu,3.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M058.wav,neu,3.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M059.wav,neu,3.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M060.wav,neu,3.5,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M061.wav,neu,3.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M062.wav,neu,3.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M063.wav,neu,2.5,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M064.wav,neu,4.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M065.wav,xxx,4.5,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M066.wav,neu,4.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M067.wav,neu,4.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M068.wav,xxx,4.5,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M069.wav,xxx,4.0,3.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M070.wav,exc,3.5,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M071.wav,neu,3.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M072.wav,neu,3.0,2.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M073.wav,neu,4.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M074.wav,xxx,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M075.wav,xxx,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M076.wav,neu,3.5,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M077.wav,neu,3.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M078.wav,xxx,3.5,4.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M079.wav,neu,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M080.wav,neu,3.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M081.wav,xxx,3.0,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M082.wav,neu,3.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M083.wav,xxx,2.5,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M084.wav,xxx,2.5,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M085.wav,xxx,3.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro07/Ses04F_impro07_M086.wav,xxx,3.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F000.wav,xxx,2.0,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F001.wav,sur,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F002.wav,xxx,2.0,3.0,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F003.wav,xxx,2.5,2.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F004.wav,sad,2.5,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F005.wav,xxx,2.0,2.5,3.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F006.wav,fru,1.5,2.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F007.wav,xxx,2.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F008.wav,xxx,2.0,3.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F009.wav,sur,2.0,2.5,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F010.wav,xxx,2.0,3.0,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F011.wav,ang,2.0,2.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F012.wav,ang,2.0,3.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F013.wav,ang,1.5,3.5,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F014.wav,ang,1.5,4.5,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F015.wav,ang,1.5,4.0,4.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F016.wav,xxx,3.0,3.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F017.wav,xxx,2.0,3.5,3.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F018.wav,neu,3.0,2.0,2.5
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F019.wav,ang,2.0,4.0,4.0
/scratch/speech/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script0/Ses04F_script01_1_F020.wav,xxx,2.5,3.5,3.5
